Order #,Opened,# of Guests,Server,Discount Amount,Amount,Tax,Tip
47,1/10/26 2:14 PM,2,Hannah Khong,0.00,43.50,3.58,0.00
48,1/10/26 2:21 PM,5,Hannah Khong,0.00,114.50,9.44,18.00
50,1/10/26 2:27 PM,6,Madelaine Nguyen,0.00,109.00,8.99,22.40
51,1/10/26 2:32 PM,2,Madelaine Nguyen,0.00,43.00,3.55,6.00
52,1/10/26 2:37 PM,5,Helen Nguyen,0.00,138.29,10.35,0.00
53,1/10/26 2:44 PM,3,Madelaine Nguyen,0.00,109.00,8.99,21.80
54,1/10/26 3:04 PM,6,Hannah Khong,0.00,141.25,11.65,35.31
57,1/10/26 3:17 PM,4,Helen Nguyen,0.00,99.50,8.21,19.90
58,1/10/26 3:21 PM,5,Hannah Khong,0.00,112.00,8.25,22.40
59,1/10/26 3:26 PM,3,Madelaine Nguyen,0.00,60.00,4.94,12.00
63,1/10/26 3:34 PM,1,Default Online Ordering,0.00,56.00,4.62,0.00
61,1/10/26 3:32 PM,2,Hannah Khong,0.00,54.50,4.49,10.90
60,1/10/26 3:31 PM,2,Madelaine Nguyen,0.00,43.50,3.58,8.70
62,1/10/26 3:33 PM,6,Helen Nguyen,0.00,94.50,7.79,18.90
64,1/10/26 3:36 PM,1,Madelaine Nguyen,0.00,26.50,2.18,0.00
65,1/10/26 3:39 PM,2,Helen Nguyen,0.00,41.00,3.38,8.20
66,1/10/26 3:44 PM,4,Madelaine Nguyen,0.00,66.50,5.49,8.31
67,1/10/26 3:47 PM,3,Hannah Khong,0.00,67.50,5.56,16.88
68,1/10/26 4:10 PM,2,Madelaine Nguyen,0.00,51.00,4.21,11.22
69,1/10/26 4:14 PM,2,Hannah Khong,0.00,65.75,5.44,6.00
70,1/10/26 4:33 PM,3,Madelaine Nguyen,0.00,52.50,4.33,10.00
71,1/10/26 4:36 PM,2,Hannah Khong,0.00,60.00,4.95,10.00
72,1/10/26 4:40 PM,6,Hannah Khong,0.00,87.00,7.19,18.27
74,1/10/26 4:54 PM,2,Khang Nguyen,0.00,42.50,3.50,8.50
73,1/10/26 4:52 PM,2,Hannah Khong,0.00,63.00,5.20,12.60
75,1/10/26 5:09 PM,2,Khang Nguyen,0.00,66.00,5.44,13.20
76,1/10/26 5:10 PM,3,Anthony Le,0.00,66.00,5.44,16.50
77,1/10/26 5:14 PM,4,Anthony Le,0.00,197.00,7.99,18.00
78,1/10/26 5:19 PM,4,Khang Nguyen,0.00,96.99,8.00,24.25
79,1/10/26 5:25 PM,2,Khang Nguyen,0.00,43.50,3.59,8.70
82,1/10/26 5:35 PM,1,Default Online Ordering,0.00,73.50,6.06,0.00
80,1/10/26 5:29 PM,3,Thomas Cao,13.00,61.00,5.03,14.80
81,1/10/26 5:32 PM,6,Anthony Le,0.00,86.00,7.10,0.00
83,1/10/26 5:35 PM,2,Thomas Cao,0.00,75.50,6.22,18.88
84,1/10/26 5:41 PM,3,Anthony Le,0.00,70.00,5.77,14.00
86,1/10/26 5:48 PM,3,Khang Nguyen,0.00,42.00,3.46,0.00
88,1/10/26 5:53 PM,1,Default Online Ordering,0.00,71.50,5.90,7.74
87,1/10/26 5:51 PM,8,Thomas Cao,0.00,204.50,16.87,40.90
89,1/10/26 5:55 PM,2,Khang Nguyen,0.00,37.00,3.05,8.14
91,1/10/26 5:55 PM,1,Tiffanie Nguyen,0.00,39.00,3.22,0.00
94,1/10/26 6:09 PM,1,Default Online Ordering,0.00,82.00,6.77,0.00
93,1/10/26 6:07 PM,4,Thomas Cao,0.00,94.24,7.77,18.85
99,1/10/26 6:22 PM,1,Default Online Ordering,0.00,28.00,2.31,0.00
95,1/10/26 6:11 PM,2,Khang Nguyen,0.00,49.00,4.04,0.00
96,1/10/26 6:11 PM,5,Anthony Le,0.00,120.00,9.89,5.00
97,1/10/26 6:13 PM,4,Anthony Le,26.00,159.00,13.12,41.62
98,1/10/26 6:17 PM,2,Khang Nguyen,0.00,76.50,6.31,15.30
100,1/10/26 6:26 PM,2,Khang Nguyen,0.00,46.00,3.79,9.20
101,1/10/26 6:28 PM,2,Khang Nguyen,0.00,108.00,8.92,20.00
102,1/10/26 6:29 PM,5,Anthony Le,0.00,101.50,8.36,20.30
103,1/10/26 6:31 PM,3,Thomas Cao,0.00,65.50,5.40,14.41
104,1/10/26 6:32 PM,3,Anthony Le,0.00,110.25,9.10,24.26
105,1/10/26 6:37 PM,4,Anthony Le,0.00,98.25,8.11,19.65
106,1/10/26 6:51 PM,2,Thomas Cao,0.00,70.50,5.81,15.51
107,1/10/26 6:59 PM,5,Khang Nguyen,0.00,132.00,10.89,26.40
108,1/10/26 7:01 PM,2,Khang Nguyen,10.00,45.75,3.77,11.15
109,1/10/26 7:11 PM,2,Khang Nguyen,0.00,66.25,5.48,13.25
110,1/10/26 7:13 PM,6,Anthony Le,0.00,113.00,9.33,10.00
111,1/10/26 7:13 PM,4,Thomas Cao,0.00,117.00,9.68,25.74
112,1/10/26 7:14 PM,2,Khang Nguyen,0.00,62.50,5.16,12.00
113,1/10/26 7:20 PM,2,Thomas Cao,14.00,39.00,3.22,13.25
116,1/10/26 7:33 PM,1,Default Online Ordering,0.00,37.00,3.05,0.00
115,1/10/26 7:31 PM,4,Thomas Cao,0.00,114.50,9.44,22.90
117,1/10/26 7:45 PM,1,Default Online Ordering,0.00,33.50,2.76,0.00
118,1/10/26 7:40 PM,2,Thomas Cao,13.00,51.50,4.25,0.00
119,1/10/26 7:42 PM,4,Khang Nguyen,0.00,132.00,10.90,0.00
120,1/10/26 7:42 PM,4,Anthony Le,0.00,149.50,10.36,22.95
121,1/10/26 7:44 PM,4,Khang Nguyen,0.00,98.25,8.10,19.65
123,1/10/26 7:49 PM,2,Thomas Cao,0.00,75.00,6.18,16.50
122,1/10/26 7:47 PM,4,Anthony Le,0.00,105.75,8.73,17.77
124,1/10/26 7:52 PM,2,Thomas Cao,0.00,75.00,6.19,15.00
125,1/10/26 8:01 PM,2,Anthony Le,0.00,66.00,5.43,13.20
126,1/10/26 8:03 PM,2,Anthony Le,0.00,55.50,4.58,12.49
127,1/10/26 8:09 PM,3,Khang Nguyen,0.00,65.00,5.36,0.00
128,1/10/26 8:17 PM,3,Anthony Le,0.00,83.00,6.84,21.84
129,1/10/26 8:18 PM,4,Khang Nguyen,0.00,156.50,12.91,39.12
130,1/10/26 8:19 PM,2,Thomas Cao,0.00,86.00,7.10,17.20
131,1/10/26 8:29 PM,4,Anthony Le,0.00,128.25,10.57,24.00
132,1/10/26 8:41 PM,3,Thomas Cao,0.00,30.50,2.51,4.06
133,1/10/26 8:43 PM,3,Thomas Cao,0.00,56.00,4.37,11.20
134,1/10/26 8:46 PM,1,Tiffanie Nguyen,0.00,38.00,3.14,0.00
136,1/10/26 8:50 PM,3,Thomas Cao,0.00,99.50,8.20,21.89
137,1/10/26 8:54 PM,4,Anthony Le,0.00,81.50,6.73,17.93
138,1/10/26 9:00 PM,4,Khang Nguyen,0.00,74.00,6.09,0.00
139,1/10/26 9:10 PM,3,Thomas Cao,0.00,62.50,5.16,12.50
140,1/10/26 9:17 PM,1,Thomas Cao,0.00,10.00,0.82,2.50
141,1/10/26 9:29 PM,2,Anthony Le,0.00,39.50,3.26,7.90
1,1/11/26 10:14 AM,2,Khang Nguyen,0.00,48.50,4.00,9.70
2,1/11/26 11:00 AM,3,Helen Nguyen,0.00,86.25,7.11,17.25
3,1/11/26 11:05 AM,1,Khang Nguyen,0.00,30.00,2.48,0.00
4,1/11/26 11:24 AM,5,Helen Nguyen,0.00,144.00,11.87,24.50
5,1/11/26 11:25 AM,1,Khang Nguyen,0.00,39.50,3.25,5.00
6,1/11/26 11:31 AM,2,Thomas Cao,28.04,37.46,3.08,13.10
7,1/11/26 11:37 AM,3,Helen Nguyen,0.00,28.00,2.31,4.50
8,1/11/26 11:37 AM,2,Khang Nguyen,0.00,58.00,4.77,11.60
9,1/11/26 11:39 AM,2,Thomas Cao,0.00,73.50,6.07,14.70
10,1/11/26 11:39 AM,3,Khang Nguyen,0.00,87.00,7.18,17.40
11,1/11/26 11:40 AM,5,Thomas Cao,0.00,85.49,7.05,17.10
12,1/11/26 11:44 AM,3,Helen Nguyen,0.00,64.75,5.35,12.95
13,1/11/26 11:47 AM,2,Khang Nguyen,0.00,56.00,4.62,12.32
14,1/11/26 12:01 PM,2,Thomas Cao,0.00,54.50,4.50,13.62
16,1/11/26 12:08 PM,2,Khang Nguyen,0.00,77.50,6.39,15.50
17,1/11/26 12:17 PM,6,Helen Nguyen,0.00,128.75,10.64,25.00
19,1/11/26 12:21 PM,1,Default Online Ordering,0.00,37.00,3.05,0.00
18,1/11/26 12:20 PM,6,Thomas Cao,0.00,190.00,15.67,39.57
20,1/11/26 12:22 PM,2,Thomas Cao,0.00,79.50,6.56,19.88
21,1/11/26 12:26 PM,1,Default Online Ordering,0.00,24.00,1.98,0.00
22,1/11/26 12:29 PM,3,Helen Nguyen,0.00,58.00,4.78,8.22
23,1/11/26 12:32 PM,2,Khang Nguyen,0.00,36.50,3.01,6.00
25,1/11/26 12:36 PM,4,Helen Nguyen,0.00,157.75,13.04,31.55
24,1/11/26 12:35 PM,4,Khang Nguyen,0.00,64.00,5.27,12.80
26,1/11/26 12:37 PM,4,Thomas Cao,0.00,95.25,7.87,19.05
27,1/11/26 12:41 PM,2,Khang Nguyen,0.00,25.50,2.10,5.98
28,1/11/26 12:43 PM,4,Thomas Cao,0.00,110.49,9.11,22.10
29,1/11/26 12:49 PM,2,Khang Nguyen,0.00,45.50,3.75,8.00
30,1/11/26 12:54 PM,2,Khang Nguyen,0.00,50.25,4.15,10.05
31,1/11/26 1:02 PM,2,Khang Nguyen,0.00,30.00,2.48,6.00
32,1/11/26 1:03 PM,5,Helen Nguyen,0.00,134.00,11.05,26.80
33,1/11/26 1:04 PM,4,Thomas Cao,0.00,74.00,6.10,16.28
34,1/11/26 1:12 PM,4,Helen Nguyen,0.00,96.00,7.92,19.20
35,1/11/26 1:14 PM,2,Khang Nguyen,0.00,85.50,7.05,18.81
36,1/11/26 1:30 PM,2,Khang Nguyen,0.00,45.50,3.75,9.10
38,1/11/26 1:41 PM,5,Khang Nguyen,0.00,128.00,10.56,25.60
39,1/11/26 1:41 PM,6,Helen Nguyen,0.00,230.75,19.07,46.14
40,1/11/26 1:49 PM,2,Khang Nguyen,0.00,55.50,4.58,12.21
41,1/11/26 1:49 PM,2,Thomas Cao,0.00,49.50,4.07,9.90
42,1/11/26 1:50 PM,2,Thomas Cao,0.00,48.50,4.00,9.70
43,1/11/26 1:51 PM,6,Thomas Cao,0.00,166.50,13.72,33.30
46,1/11/26 1:57 PM,3,Khang Nguyen,0.00,96.25,7.95,19.25
47,1/11/26 2:02 PM,3,Thomas Cao,0.00,94.99,7.84,18.00
48,1/11/26 2:10 PM,3,Helen Nguyen,0.00,64.50,5.31,10.50
49,1/11/26 2:12 PM,1,Vi Ngo,90.00,0.00,0.00,0.00
50,1/11/26 2:13 PM,2,Khang Nguyen,0.00,46.50,3.84,5.00
52,1/11/26 2:26 PM,2,Helen Nguyen,5.50,71.00,5.85,15.30
53,1/11/26 2:27 PM,5,Khang Nguyen,0.00,125.00,10.31,25.00
54,1/11/26 2:35 PM,15,Thomas Cao,0.00,239.49,19.74,50.90
55,1/11/26 2:36 PM,2,Helen Nguyen,0.00,60.75,5.02,12.15
57,1/11/26 2:39 PM,4,Helen Nguyen,0.00,95.50,7.87,19.10
59,1/11/26 2:44 PM,2,Khang Nguyen,0.00,61.50,5.07,12.30
58,1/11/26 2:44 PM,4,Helen Nguyen,0.00,71.00,5.86,9.50
60,1/11/26 2:46 PM,2,Thomas Cao,0.00,67.50,5.56,13.50
61,1/11/26 2:46 PM,2,Thomas Cao,0.00,37.50,3.09,7.50
62,1/11/26 2:51 PM,4,Khang Nguyen,0.00,105.75,8.73,21.15
63,1/11/26 2:54 PM,4,Khang Nguyen,0.00,60.50,5.00,10.00
64,1/11/26 2:57 PM,3,Khang Nguyen,0.00,34.99,2.88,7.00
65,1/11/26 2:59 PM,2,Helen Nguyen,0.00,75.75,6.25,15.15
66,1/11/26 3:10 PM,2,Thomas Cao,0.00,51.50,4.25,9.00
68,1/11/26 3:26 PM,2,Khang Nguyen,0.00,77.00,6.35,16.94
67,1/11/26 3:25 PM,4,Thomas Cao,0.00,82.50,6.80,18.15
69,1/11/26 3:27 PM,4,Khang Nguyen,0.00,88.00,7.25,22.00
70,1/11/26 3:28 PM,2,Thomas Cao,0.00,40.00,3.30,10.00
71,1/11/26 3:30 PM,2,Helen Nguyen,0.00,47.50,3.91,9.50
72,1/11/26 3:33 PM,2,Helen Nguyen,0.00,85.50,7.04,12.00
73,1/11/26 3:37 PM,2,Khang Nguyen,0.00,67.00,5.52,13.40
74,1/11/26 3:39 PM,2,Helen Nguyen,0.00,59.00,4.87,11.80
76,1/11/26 3:49 PM,1,Default Online Ordering,0.00,48.50,4.00,0.00
75,1/11/26 3:45 PM,1,Helen Nguyen,0.00,27.00,2.23,5.40
77,1/11/26 3:52 PM,2,Thomas Cao,0.00,58.50,4.83,9.31
79,1/11/26 3:54 PM,2,Khang Nguyen,0.00,42.00,3.46,8.40
80,1/11/26 3:55 PM,2,Helen Nguyen,7.50,61.50,5.07,15.18
78,1/11/26 3:53 PM,1,Thomas Cao,0.00,37.00,3.05,8.14
81,1/11/26 3:56 PM,2,Helen Nguyen,0.00,36.50,3.01,7.30
82,1/11/26 3:58 PM,2,Khang Nguyen,0.00,68.00,5.61,13.60
83,1/11/26 4:00 PM,2,Khang Nguyen,0.00,39.00,3.22,7.00
86,1/11/26 4:14 PM,1,Default Online Ordering,0.00,28.00,2.31,0.00
84,1/11/26 4:11 PM,2,Khang Nguyen,0.00,37.50,3.09,7.50
85,1/11/26 4:11 PM,3,Thomas Cao,0.00,43.00,3.54,8.60
87,1/11/26 4:20 PM,3,Khang Nguyen,0.00,75.50,6.22,13.00
88,1/11/26 4:22 PM,3,Helen Nguyen,0.00,53.50,4.42,10.70
89,1/11/26 4:23 PM,2,Thomas Cao,0.00,43.00,3.55,9.46
91,1/11/26 4:26 PM,1,Default Online Ordering,0.00,61.00,5.04,0.00
90,1/11/26 4:24 PM,1,Helen Nguyen,0.00,75.50,6.23,18.88
92,1/11/26 4:37 PM,6,Helen Nguyen,13.45,121.05,9.99,10.72
93,1/11/26 4:38 PM,2,Thomas Cao,0.00,72.75,6.02,15.28
94,1/11/26 4:41 PM,2,Khang Nguyen,0.00,77.00,6.34,15.40
95,1/11/26 4:45 PM,2,Thomas Cao,0.00,44.00,3.63,11.00
96,1/11/26 4:47 PM,3,Khang Nguyen,0.00,80.50,6.64,20.12
98,1/11/26 4:54 PM,2,Chris Chau,9.00,21.50,1.77,6.10
99,1/11/26 5:00 PM,3,Thomas Cao,0.00,69.50,5.73,13.90
100,1/11/26 5:05 PM,2,Chris Chau,0.00,71.00,5.87,0.00
101,1/11/26 5:09 PM,1,Thomas Cao,0.00,24.00,1.98,0.00
97,1/11/26 4:54 PM,3,John Mann,0.00,62.00,5.12,12.40
103,1/11/26 5:18 PM,3,John Mann,0.00,45.00,3.71,9.90
102,1/11/26 5:17 PM,14,Hannah Khong,0.00,328.00,27.05,65.60
104,1/11/26 5:22 PM,5,Hannah Khong,0.00,83.00,6.85,0.00
105,1/11/26 5:38 PM,4,Chris Chau,0.00,82.00,6.77,16.40
106,1/11/26 5:51 PM,3,John Mann,0.00,67.00,5.53,13.40
107,1/11/26 5:53 PM,4,Hannah Khong,0.00,64.00,5.28,10.00
108,1/11/26 5:58 PM,3,Hannah Khong,13.00,46.50,3.83,11.90
109,1/11/26 6:01 PM,2,Chris Chau,0.00,53.25,4.40,10.65
110,1/11/26 6:03 PM,1,Vi Ngo,0.00,38.50,3.17,2.00
112,1/11/26 6:04 PM,3,Chris Chau,0.00,56.99,4.70,8.00
113,1/11/26 6:06 PM,2,John Mann,0.00,72.00,5.95,15.84
114,1/11/26 6:08 PM,5,John Mann,0.00,115.49,9.53,23.10
117,1/11/26 6:45 PM,1,Default Online Ordering,0.00,51.50,4.25,5.58
115,1/11/26 6:11 PM,2,Chris Chau,0.00,60.00,4.95,10.00
116,1/11/26 6:13 PM,2,John Mann,0.00,68.00,5.61,13.60
111,1/11/26 6:04 PM,1,Vi Ngo,0.00,34.00,2.80,4.00
118,1/11/26 6:21 PM,6,Hannah Khong,0.00,71.00,5.85,10.00
120,1/11/26 6:24 PM,1,John Mann,13.00,0.00,0.00,0.00
121,1/11/26 6:26 PM,2,Chris Chau,0.00,54.00,4.45,10.80
122,1/11/26 6:28 PM,2,John Mann,0.00,71.00,5.86,7.10
123,1/11/26 6:29 PM,3,Chris Chau,0.00,75.00,6.19,15.00
11001,1/11/26 6:35 PM,3,Hannah Khong,0.00,85.50,7.05,18.81
124,1/11/26 6:40 PM,2,John Mann,0.00,56.50,4.66,0.00
126,1/11/26 6:50 PM,1,Default Online Ordering,0.00,22.50,1.86,0.00
125,1/11/26 6:42 PM,6,Hannah Khong,0.00,152.00,12.55,30.40
127,1/11/26 6:52 PM,2,Chris Chau,0.00,42.50,3.51,10.62
128,1/11/26 6:59 PM,2,John Mann,0.00,42.00,3.47,6.00
129,1/11/26 7:06 PM,2,John Mann,0.00,67.50,5.57,13.50
130,1/11/26 7:10 PM,1,Vi Ngo,0.00,16.00,1.32,0.00
131,1/11/26 7:11 PM,4,Chris Chau,0.00,98.50,8.13,15.00
133,1/11/26 7:15 PM,2,Chris Chau,0.00,52.00,4.30,10.40
135,1/11/26 7:24 PM,2,Hannah Khong,0.00,50.00,4.12,10.00
137,1/11/26 7:26 PM,2,Chris Chau,0.00,23.50,1.94,5.88
136,1/11/26 7:25 PM,2,Hannah Khong,0.00,74.00,6.11,14.80
138,1/11/26 7:28 PM,1,Vi Ngo,0.00,32.00,2.64,0.00
139,1/11/26 7:30 PM,2,Chris Chau,0.00,51.50,4.25,11.33
142,1/11/26 7:40 PM,2,John Mann,0.00,68.00,5.62,11.48
141,1/11/26 7:34 PM,3,Hannah Khong,0.00,58.00,4.78,11.60
143,1/11/26 7:50 PM,2,Chris Chau,16.00,49.50,4.08,13.10
144,1/11/26 7:51 PM,2,John Mann,0.00,45.00,3.71,9.00
145,1/11/26 7:54 PM,3,Hannah Khong,0.00,105.50,8.69,25.82
146,1/11/26 8:12 PM,2,Chris Chau,15.00,41.00,3.38,11.20
147,1/11/26 8:24 PM,2,Chris Chau,0.00,0.00,0.00,0.00
148,1/11/26 8:26 PM,2,Chris Chau,0.00,42.50,3.51,8.50
149,1/11/26 8:30 PM,1,Default Online Ordering,0.00,15.00,1.24,0.00
150,1/11/26 8:47 PM,12,John Mann,0.00,255.50,21.09,49.90
164,1/11/26 9:43 PM,1,John Mann,0.00,0.00,0.00,0.00
165,1/11/26 9:45 PM,1,John Mann,0.00,0.00,0.00,0.00
1,1/12/26 10:22 AM,1,Default Online Ordering,0.00,31.50,2.60,0.00
2,1/12/26 11:30 AM,4,Felix Phan,0.00,149.50,12.33,29.90
3,1/12/26 12:05 PM,2,Felix Phan,0.00,23.00,1.90,4.60
11001,1/12/26 11:51 AM,3,Thomas Cao,0.00,105.00,8.66,21.00
4,1/12/26 12:18 PM,3,Thomas Cao,0.00,62.00,5.11,12.40
5,1/12/26 12:26 PM,3,Felix Phan,0.00,68.75,5.68,13.75
6,1/12/26 12:29 PM,3,Thomas Cao,0.00,75.50,6.23,16.00
7,1/12/26 12:34 PM,3,Felix Phan,0.00,47.50,3.92,8.00
8,1/12/26 12:38 PM,1,Thomas Cao,0.00,17.50,1.44,3.85
9,1/12/26 12:46 PM,2,Thomas Cao,0.00,39.50,3.26,8.69
10,1/12/26 12:46 PM,3,Felix Phan,0.00,48.00,3.96,10.56
11002,1/12/26 1:00 PM,2,Thomas Cao,0.00,71.50,5.91,15.73
11,1/12/26 1:02 PM,2,Felix Phan,0.00,26.00,2.14,5.72
12,1/12/26 1:15 PM,2,Thomas Cao,0.00,50.00,4.12,12.50
13,1/12/26 1:28 PM,2,Felix Phan,0.00,103.50,8.54,16.00
14,1/12/26 1:45 PM,1,Felix Phan,41.50,0.00,0.00,0.00
15,1/12/26 1:46 PM,2,Thomas Cao,0.00,32.75,2.71,7.20
16,1/12/26 2:47 PM,2,Thomas Cao,0.00,70.00,5.77,15.40
17,1/12/26 2:51 PM,5,Thomas Cao,0.00,187.75,15.49,37.55
18,1/12/26 3:17 PM,2,Thomas Cao,0.00,85.00,7.02,21.25
19,1/12/26 3:38 PM,3,Thomas Cao,0.00,52.00,4.29,13.00
20,1/12/26 3:44 PM,1,Default Online Ordering,0.00,71.00,5.86,0.00
21,1/12/26 4:17 PM,1,Default Online Ordering,0.00,41.00,3.38,0.00
22,1/12/26 4:29 PM,2,Thomas Cao,0.00,77.50,6.40,17.05
23,1/12/26 4:51 PM,3,Thomas Cao,0.00,98.00,8.08,19.60
24,1/12/26 5:11 PM,3,Khang Nguyen,0.00,62.50,5.16,12.50
25,1/12/26 5:29 PM,3,Khang Nguyen,0.00,116.50,9.60,20.00
26,1/12/26 5:40 PM,1,Default Online Ordering,0.00,40.50,3.34,0.00
27,1/12/26 5:40 PM,4,Khang Nguyen,0.00,75.50,6.23,15.10
28,1/12/26 5:56 PM,2,Hannah Khong,0.00,48.50,4.00,9.70
29,1/12/26 6:10 PM,3,Hannah Khong,0.00,98.75,8.15,19.75
30,1/12/26 6:15 PM,2,Khang Nguyen,0.00,121.75,10.06,26.78
31,1/12/26 6:28 PM,1,Default Online Ordering,0.00,56.00,4.62,0.00
32,1/12/26 6:30 PM,6,Hannah Khong,0.00,118.00,9.73,13.00
33,1/12/26 6:35 PM,2,Khang Nguyen,0.00,129.25,10.68,32.31
34,1/12/26 6:45 PM,3,Khang Nguyen,0.00,53.00,4.36,10.60
35,1/12/26 6:50 PM,2,Hannah Khong,0.00,45.00,3.72,11.25
36,1/12/26 6:54 PM,3,Khang Nguyen,0.00,69.00,5.69,13.80
37,1/12/26 6:59 PM,4,Hannah Khong,0.00,79.25,6.55,19.81
38,1/12/26 7:14 PM,1,Khang Nguyen,0.00,49.00,4.05,9.80
39,1/12/26 7:55 PM,1,Default Online Ordering,9.05,45.45,3.74,5.90
40,1/12/26 7:45 PM,2,Hannah Khong,0.00,58.00,4.78,0.00
41,1/12/26 8:03 PM,4,Hannah Khong,0.00,134.00,11.04,26.80
43,1/12/26 8:20 PM,1,Default Online Ordering,0.00,50.00,4.13,0.00
42,1/12/26 8:17 PM,2,Hannah Khong,0.00,62.00,5.11,12.40
44,1/12/26 8:35 PM,2,Hannah Khong,0.00,45.50,3.76,11.38
45,1/12/26 8:36 PM,1,Hannah Khong,0.00,20.50,1.69,4.10
2,1/13/26 10:21 AM,1,Default Online Ordering,0.00,0.00,0.00,0.00
1,1/13/26 10:20 AM,1,Default Online Ordering,0.00,39.50,3.26,0.00
3,1/13/26 11:02 AM,3,John Mann,0.00,53.26,4.40,9.25
5,1/13/26 11:07 AM,1,Default Online Ordering,0.00,58.50,4.83,0.00
6,1/13/26 11:09 AM,2,John Mann,0.00,38.50,3.17,7.70
7,1/13/26 11:14 AM,3,Felix Phan,0.00,69.25,5.71,13.86
8,1/13/26 11:24 AM,2,John Mann,0.00,43.50,3.59,9.79
9,1/13/26 11:24 AM,2,Felix Phan,0.00,41.00,3.38,8.20
10,1/13/26 11:31 AM,2,Felix Phan,0.00,37.50,3.09,7.50
11,1/13/26 11:45 AM,3,John Mann,0.00,41.00,3.38,8.20
12,1/13/26 11:46 AM,2,Felix Phan,0.00,45.00,3.71,9.00
14,1/13/26 12:12 PM,1,Default Online Ordering,0.00,24.00,1.98,0.00
15,1/13/26 12:37 PM,2,John Mann,0.00,45.00,3.71,9.00
16,1/13/26 12:39 PM,4,Felix Phan,0.00,62.50,5.15,12.50
18,1/13/26 12:40 PM,2,Felix Phan,0.00,71.00,5.85,15.62
19,1/13/26 12:42 PM,2,John Mann,0.00,48.50,4.00,10.67
20,1/13/26 1:01 PM,4,John Mann,0.00,115.00,9.48,21.50
21,1/13/26 1:02 PM,3,Felix Phan,0.00,44.50,3.68,8.90
22,1/13/26 1:03 PM,2,Felix Phan,0.00,53.50,4.40,10.70
23,1/13/26 1:15 PM,2,John Mann,0.00,42.50,3.51,10.62
24,1/13/26 1:28 PM,1,Default Online Ordering,0.00,35.00,2.88,0.00
25,1/13/26 1:31 PM,1,Felix Phan,0.00,20.25,1.68,4.05
26,1/13/26 1:40 PM,3,John Mann,0.00,41.50,3.42,8.30
27,1/13/26 1:48 PM,2,Felix Phan,0.00,58.00,4.78,0.00
28,1/13/26 1:51 PM,2,Felix Phan,0.00,25.25,2.09,5.56
29,1/13/26 1:58 PM,2,Felix Phan,0.00,57.00,4.70,6.45
30,1/13/26 2:18 PM,2,John Mann,0.00,49.50,4.08,10.89
31,1/13/26 2:35 PM,2,Felix Phan,0.00,61.00,5.03,8.00
32,1/13/26 2:41 PM,2,John Mann,0.00,28.00,2.31,5.60
33,1/13/26 2:44 PM,3,Felix Phan,0.00,63.00,5.20,11.10
35,1/13/26 3:18 PM,6,Felix Phan,0.00,119.00,9.81,0.00
36,1/13/26 3:21 PM,1,John Mann,0.00,20.50,1.69,5.12
38,1/13/26 3:29 PM,1,Default Online Ordering,0.00,24.00,1.98,0.00
39,1/13/26 3:33 PM,1,John Mann,51.00,0.00,0.00,0.00
40,1/13/26 3:34 PM,1,John Mann,7.50,7.50,0.62,0.00
41,1/13/26 3:44 PM,2,Felix Phan,0.00,40.00,3.30,3.00
42,1/13/26 3:52 PM,1,Vi Ngo,89.00,0.00,0.00,0.00
43,1/13/26 3:57 PM,1,Felix Phan,0.00,15.00,1.24,0.00
45,1/13/26 5:00 PM,4,Felix Phan,0.00,92.50,7.63,20.35
46,1/13/26 5:15 PM,2,Felix Phan,0.00,24.00,1.98,5.28
47,1/13/26 5:18 PM,2,Helen Nguyen,0.00,102.00,8.42,25.50
48,1/13/26 5:29 PM,3,Helen Nguyen,0.00,75.00,6.18,15.00
49,1/13/26 5:51 PM,1,Default Online Ordering,0.00,20.50,1.69,0.00
50,1/13/26 6:05 PM,3,Helen Nguyen,13.00,81.50,6.71,18.90
51,1/13/26 6:07 PM,3,Chris Chau,0.00,60.00,4.95,10.00
52,1/13/26 6:10 PM,1,Default Online Ordering,0.00,38.00,3.14,0.00
53,1/13/26 6:24 PM,3,Chris Chau,0.00,87.00,7.18,13.70
56,1/13/26 6:47 PM,2,Vi Ngo,0.00,35.00,2.89,7.00
57,1/13/26 6:49 PM,2,Helen Nguyen,15.00,36.50,3.00,10.30
58,1/13/26 6:53 PM,2,Chris Chau,0.00,47.50,3.91,9.50
59,1/13/26 7:09 PM,1,Vi Ngo,0.00,58.00,4.79,0.00
60,1/13/26 7:16 PM,4,Helen Nguyen,0.00,132.00,10.89,26.40
61,1/13/26 7:21 PM,3,Chris Chau,0.00,79.50,6.56,19.87
62,1/13/26 7:26 PM,2,Chris Chau,0.00,67.00,5.52,13.40
63,1/13/26 7:26 PM,2,Helen Nguyen,0.00,41.00,3.38,9.02
64,1/13/26 7:39 PM,2,Helen Nguyen,0.00,104.25,8.60,20.85
65,1/13/26 7:44 PM,3,Chris Chau,0.00,80.50,6.63,0.00
66,1/13/26 7:53 PM,1,Default Online Ordering,0.00,45.50,3.75,0.00
67,1/13/26 8:02 PM,2,Helen Nguyen,8.50,43.00,3.54,10.30
68,1/13/26 8:11 PM,1,Chris Chau,0.00,12.00,0.99,2.40
70,1/13/26 8:18 PM,2,Helen Nguyen,0.00,62.50,5.16,12.50
71,1/13/26 8:19 PM,3,Chris Chau,0.00,101.50,8.37,15.00
72,1/13/26 8:48 PM,1,Default Online Ordering,0.00,38.00,3.14,0.00
